route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
2,L0S7-2-3048-S323_131550_2..N01R,L0S7,Wakefield-241 St,0,2..N01R
2,L0S7-2-3048-S323_131800_2..S01R,L0S7,Flatbush Av-Brooklyn College,1,2..S01R
2,L0S7-2-3048-S323_132300_2..N01X033,L0S7,Wakefield-241 St,0,
2,L0S7-2-3048-S323_132300_2..S01X032,L0S7,Flatbush Av-Brooklyn College,1,
2,L0S7-2-3048-S323_132750_2..N01R,L0S7,Wakefield-241 St,0,2..N01R
2,L0S7-2-3048-S323_133000_2..S01R,L0S7,Flatbush Av-Brooklyn College,1,2..S01R
2,L0S7-2-3048-S323_133950_2..N01R,L0S7,Wakefield-241 St,0,2..N01R
2,L0S7-2-3048-S323_134350_2..S01R,L0S7,Flatbush Av-Brooklyn College,1,2..S01R
2,L0S7-2-3048-S323_135200_2..N01R,L0S7,Wakefield-241 St,0,2..N01R
2,L0S7-2-3048-S323_136000_2..S01R,L0S7,Flatbush Av-Brooklyn College,1,2..S01R
2,L0S7-2-3048-S323_136400_2..N01R,L0S7,Wakefield-241 St,0,2..N01R
2,L0S7-2-3048-S323_137600_2..N01R,L0S7,Wakefield-241 St,0,2..N01R
2,L0S7-2-3048-S323_137650_2..S01R,L0S7,Flatbush Av-Brooklyn College,1,2..S01R
2,L0S7-2-3048-S323_138850_2..N01R,L0S7,Wakefield-241 St,0,2..N01R
2,L0S7-2-3048-S323_139250_2..S01R,L0S7,Flatbush Av-Brooklyn College,1,2..S01R
2,L0S7-2-3048-S323_140200_2..N01R,L0S7,Wakefield-241 St,0,2..N01R
2,L0S7-2-3048-S323_141200_2..S01R,L0S7,Flatbush Av-Brooklyn College,1,2..S01R
2,L0S7-2-3048-S323_142150_2..N01R,L0S7,Wakefield-241 St,0,2..N01R
2,L0S7-2-3048-S323_142250_2..S08R,L0S7,Flatbush Av-Brooklyn College,1,2..S08R
2,L0S7-2-3048-S323_143150_2..N08R,L0S7,Wakefield-241 St,0,2..N08R
2,L0S7-2-3048-S323_145400_2..N08R,L0S7,Wakefield-241 St,0,2..N08R
2,L0S7-2-3048-S323_147350_2..N08R,L0S7,Wakefield-241 St,0,2..N08R
2,L0S7-2-3048-S323_149350_2..N08R,L0S7,Wakefield-241 St,0,2..N08R
2,L0S7-2-3048-S323_151350_2..N08R,L0S7,Wakefield-241 St,0,2..N08R
2,L0S7-2-3048-S323_153350_2..N08R,L0S7,Wakefield-241 St,0,2..N08R
2,L0S7-2-3048-S323_155350_2..N08R,L0S7,Wakefield-241 St,0,2..N08R
3,L0S7-3-3044-S01_000300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_002300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_004300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_004500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_006300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_006500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_008300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_008500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_010300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_010500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_012300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_012500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_014300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_014500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_016300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_016500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_018300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_018500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_020300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_020500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_022300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_022500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_024300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_024500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_026300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_026500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_028300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_028500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_030300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_030500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_032300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_032500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_034300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_034500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_036400_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_036500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_038500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_038500_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_040300_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_041100_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_042500_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_042800_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_044200_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_044300_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_045700_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_046200_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_047200_3..N90R,L0S7,Harlem-148 St,0,
3,L0S7-3-3044-S01_047600_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_048350_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_048800_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_049900_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_050350_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_050800_3..N42R,L0S7,Harlem-148 St,0,3..N42R
3,L0S7-3-3044-S01_051100_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_052050_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_052350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_053350_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_053550_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_054600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_054750_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_055800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_055950_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_056800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_057150_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_057800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_058350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_059100_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_059350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_059800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_060350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_060800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_061350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_061800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_062350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_062800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_063250_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_063800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_064450_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_064700_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_065350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_065800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_066350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_066800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_067150_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_067800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_068500_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_068600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_069350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_069900_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_070350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_070800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_071150_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_071800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_072450_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_072600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_073350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_073800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_074350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_074800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_075150_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_075800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_076450_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_076600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_077350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_077800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_078350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_078800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_079200_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_079800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_080500_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_080600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_081350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_081800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_082350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_082800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_083150_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_083800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_084500_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_084600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_085350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_085800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_086350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_086800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_087200_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_087800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_088450_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_088600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_089350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_089800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_090350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_090800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_091200_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_091800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_092500_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_092600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_093350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_093800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_094350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_094800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_095150_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_095800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_096350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_096600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_097350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_097800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_098350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_098800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_099250_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_099800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_100450_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_100600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_101350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_101800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_102350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_102800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_103200_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_103800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_104350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_104600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_105350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_105800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_106350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_106800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_107350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_107800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_108500_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_108600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_109550_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_109800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_110250_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_110800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_111350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_111900_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_112350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_112700_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_113350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_113800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_114350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_114800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_115550_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_115800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_116350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_116800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_117350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_117900_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_118350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_118700_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_119350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_119800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_120550_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_120800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_121250_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_121800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_122350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_122800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_123350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_123900_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_124350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_124700_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_125350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_125800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_126550_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_126800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_127350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_128000_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_128350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_129200_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_129350_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_130400_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_130400_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_131600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_131750_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_132800_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_133250_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_134050_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_134950_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_135200_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_136400_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_136650_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_137600_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_138450_3..S01R,L0S7,New Lots Av,1,3..S01R
3,L0S7-3-3044-S01_139000_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_140400_3..N01R,L0S7,Harlem-148 St,0,3..N01R
3,L0S7-3-3044-S01_140600_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_142500_3..S88R,L0S7,34 St-Penn Station,1,
3,L0S7-3-3044-S01_145800_3..N90R,L0S7,Harlem-148 St,0,
4,L0S7-4-3049-S316_000400_4..S01R,L0S7,New Lots Av,1,4..S01R
4,L0S7-4-3049-S316_001400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_003400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_005400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_007400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_009400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_010850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_011400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_012850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_013400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_014850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_015400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_016850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_017400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_018850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_019400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_020850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_021400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_022850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_023400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_024850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_025400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_026850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_027400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_028850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_029400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_030850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_031400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_032850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_033400_4..S13R,L0S7,New Lots Av,1,4..S13R
4,L0S7-4-3049-S316_034850_4..N13X363,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_035350_4..S01R,L0S7,New Lots Av,1,4..S01R
4,L0S7-4-3049-S316_036350_4..S01R,L0S7,New Lots Av,1,4..S01R
4,L0S7-4-3049-S316_036850_4..N01X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_037850_4..S01R,L0S7,New Lots Av,1,4..S01R
4,L0S7-4-3049-S316_038850_4..N01X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_039350_4..S01R,L0S7,New Lots Av,1,4..S01R
4,L0S7-4-3049-S316_040000_4..N01X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_040850_4..S01R,L0S7,New Lots Av,1,4..S01R
4,L0S7-4-3049-S316_041500_4..N01X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_042350_4..S01R,L0S7,New Lots Av,1,4..S01R
4,L0S7-4-3049-S316_043000_4..N01X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_043850_4..S01R,L0S7,New Lots Av,1,4..S01R
4,L0S7-4-3049-S316_044500_4..N01X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_045150_4..S06R,L0S7,Crown Hts-Utica Av,1,4..S06R
4,L0S7-4-3049-S316_046000_4..N01X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_046300_4..S06R,L0S7,Crown Hts-Utica Av,1,4..S06R
4,L0S7-4-3049-S316_047500_4..N01X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_047500_4..S06R,L0S7,Crown Hts-Utica Av,1,4..S06R
4,L0S7-4-3049-S316_048700_4..S06R,L0S7,Crown Hts-Utica Av,1,4..S06R
4,L0S7-4-3049-S316_049000_4..N02X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_049900_4..S06R,L0S7,Crown Hts-Utica Av,1,4..S06R
4,L0S7-4-3049-S316_050150_4..N02X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_051100_4..S06R,L0S7,Crown Hts-Utica Av,1,4..S06R
4,L0S7-4-3049-S316_051450_4..N02X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_052300_4..S06R,L0S7,Crown Hts-Utica Av,1,4..S06R
4,L0S7-4-3049-S316_052700_4..N02X049,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_053500_4..S06R,L0S7,Crown Hts-Utica Av,1,4..S06R
4,L0S7-4-3049-S316_054700_4..S06R,L0S7,Crown Hts-Utica Av,1,4..S06R
4,L0S7-4-3049-S316_055150_4..N06X035,L0S7,Woodlawn,0,
4,L0S7-4-3049-S316_055800_4..S06R,L0S7,Crown Hts-Utica Av,1,4..S06R
4,L0S7-4-3049-S316_056350_4..N06X035,L0S7,Woodlawn,0,
